location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.order
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,513.6047,515.0533,1.45,515.054,519.0542,left,1,0.5505,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,15,63,4,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,519.0547,520.3533,1.3,520.3539,524.3541,right,1,0.638,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,16,64,25,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,524.3546,525.0041,0.65,525.0048,529.0041,left,1,0.5151,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,17,65,10,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,529.0046,530.054,1.05,530.0547,534.054,right,1,0.7179,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,18,66,7,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,534.0545,534.854,0.8,534.8547,538.853,left,1,0.6493,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,19,67,42,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,538.8535,539.4039,0.55,539.4046,543.4038,right,1,0.4423,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,20,68,2,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,543.4044,543.9038,0.5,543.9045,547.9038,right,1,0.4209,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,21,69,27,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,547.9043,549.1037,1.2,549.1044,553.1037,right,1,0.5753,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,22,70,26,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,553.1042,554.0029,0.9,554.0036,558.0037,left,1,0.7541,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,23,71,37,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,558.0042,558.6538,0.65,558.6544,562.6537,left,1,0.5487,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,24,72,38,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,562.6542,563.5026,0.85,563.5033,567.5035,left,1,0.5248,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,25,73,20,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,567.5041,568.1036,0.6,568.1042,572.1034,right,1,0.5875,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,26,74,11,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,572.104,572.8534,0.75,572.8541,576.852,left,1,0.5144,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,27,75,8,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,576.8522,577.9535,1.1,577.9542,581.9533,right,1,0.5498,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,28,76,19,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,581.9539,583.1534,1.2,583.154,587.1533,left,1,0.4593,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,29,77,9,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,587.1537,588.1532,1,588.1539,592.1532,left,1,0.6267,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,30,78,33,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,592.1537,593.5531,1.4,593.5538,597.5531,left,1,0.5002,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,31,79,46,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,597.5536,598.6531,1.1,598.6537,602.6531,left,1,0.4238,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,32,80,22,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,602.6535,603.403,0.75,603.4037,607.403,left,1,0.582,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,33,81,15,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,607.4035,608.3529,0.95,608.3536,612.3529,right,1,0.5155,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,34,82,44,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,612.3535,613.9028,1.55,613.9036,617.9029,right,1,0.4497,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,35,83,30,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,617.9033,618.4027,0.5,618.4034,622.4027,right,1,0.5927,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,36,84,3,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,622.4032,623.8527,1.45,623.8533,627.8527,right,1,0.3545,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,37,85,23,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,627.8532,628.7527,0.9,628.7534,632.7526,right,1,0.4429,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,38,86,45,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,632.7531,634.2526,1.5,634.2533,638.2525,right,1,0.3985,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,39,87,41,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,638.253,639.2526,1,639.2532,643.2524,right,1,0.394,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,40,88,29,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,643.253,644.1025,0.85,644.1031,648.1024,right,0,0.4146,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,41,89,1,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,648.103,648.5524,0.45,648.5529,652.5523,right,1,0.5656,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,42,90,18,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,652.5528,654.0024,1.45,654.003,658.0023,right,1,0.4575,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,43,91,36,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,658.0028,658.4523,0.45,658.453,662.4522,left,1,0.6704,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,44,92,17,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,662.4528,663.9023,1.45,663.9029,667.9021,right,1,0.5493,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,45,93,35,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,667.9026,668.4521,0.55,668.4528,672.4521,left,1,0.5177,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,46,94,34,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,672.4526,673.8521,1.4,673.8529,677.852,left,1,0.6091,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,47,95,21,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.854,813.0674,0,0,0,0,1,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,813.0749,814.4663,1.4,814.4665,818.4667,left,1,1.1632,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,0,0,5,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,818.4672,819.6667,1.2,819.6674,823.6668,right,1,0.4763,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,1,1,29,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,823.6673,824.8166,1.15,824.8173,828.8166,left,1,0.5495,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,2,2,8,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,828.8171,829.4166,0.6,829.4173,833.4165,right,1,0.4928,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,3,3,0,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,833.417,834.8165,1.4,834.8172,838.8165,right,1,0.4707,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,4,4,44,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,838.8171,839.7665,0.95,839.7671,843.7664,left,1,0.4999,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,5,5,42,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,843.7669,844.4663,0.7,844.467,848.4664,right,1,0.6988,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,6,6,25,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,848.4669,848.9663,0.5,848.967,852.9663,right,1,0.4922,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,7,7,41,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,852.9667,853.4663,0.5,853.4668,857.4662,right,1,0.6411,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,8,8,19,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,857.4667,858.9162,1.45,858.9168,862.9162,left,1,0.4801,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,9,9,12,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,862.9167,863.3662,0.45,863.3669,867.3661,right,1,0.6657,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,10,10,40,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,867.3665,868.066,0.7,868.0667,872.0659,left,1,0.4761,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,11,11,34,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,872.0664,872.9159,0.85,872.9166,876.9155,left,1,0.4745,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,12,12,22,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,876.9157,877.3659,0.45,877.3666,881.3658,right,1,0.4331,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,13,13,23,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,881.3664,882.8659,1.5,882.8665,886.8658,left,1,0.4411,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,14,14,31,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,886.8663,887.3658,0.5,887.3664,891.3657,left,1,0.4656,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,15,15,9,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,891.3663,892.4657,1.1,892.4664,896.4656,left,1,0.538,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,16,16,15,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,896.4662,897.4157,0.95,897.4164,901.4156,right,1,0.4155,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,17,17,35,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,901.4161,902.0155,0.6,902.0162,906.0147,right,1,0.4703,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,18,18,11,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,906.0152,906.7156,0.7,906.7162,910.7145,left,1,0.4466,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,19,19,24,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,910.7151,911.7154,1,911.7161,915.7154,right,1,0.41,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,20,20,28,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,915.7159,916.4153,0.7,916.4161,920.4153,left,1,0.5981,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,21,21,1,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,920.4159,920.9653,0.55,920.966,924.9653,left,1,0.6366,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,22,22,20,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,924.9658,926.4152,1.45,926.4159,930.4148,right,1,0.5634,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,23,23,45,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,930.4149,931.3652,0.95,931.3658,935.3642,right,1,0.4319,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,24,24,27,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,935.3648,936.5141,1.15,936.5149,940.515,right,1,0.4427,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,25,25,18,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,940.5156,941.2151,0.7,941.2157,945.2149,right,1,0.4,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,26,26,13,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,945.2155,945.765,0.55,945.7657,949.7639,left,1,0.4846,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,27,27,17,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,949.7645,951.1649,1.4,951.1656,955.1648,left,1,0.3991,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,28,28,6,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,955.1654,956.7149,1.55,956.7156,960.7147,left,1,0.4425,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,29,29,14,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,960.7152,961.7139,1,961.7147,965.7148,left,1,0.4803,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,30,30,21,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,965.7154,966.8147,1.1,966.8154,970.8138,right,1,0.3823,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,31,31,3,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,970.8143,972.3648,1.55,972.3654,976.3646,left,1,0.5013,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,32,32,37,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,976.3651,977.3637,1,977.3643,981.3636,left,1,0.4664,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,33,33,32,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,981.3641,982.3145,0.95,982.3152,986.3144,right,1,0.5428,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,34,34,47,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,986.3149,987.1644,0.85,987.1651,991.1635,left,0,0.5156,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,35,35,7,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,991.164,991.7134,0.55,991.7141,995.7143,left,1,0.4603,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,36,36,16,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,995.7148,996.9143,1.2,996.915,1000.9144,right,1,0.4978,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,37,37,2,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1000.9148,1002.0143,1.1,1002.015,1006.0151,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,38,38,39,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1006.0156,1006.715,0.7,1006.7156,1010.7148,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,39,39,26,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1010.7154,1012.2609,1.55,1012.2617,1016.2604,left,1,0.6695,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,40,40,10,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1016.2608,1016.8607,0.6,1016.8614,1020.8603,left,1,0.5647,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,41,41,38,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1020.8608,1022.0106,1.15,1022.0113,1026.0106,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,42,42,46,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1026.0111,1027.0606,1.05,1027.0613,1031.0606,left,1,0.4468,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,43,43,4,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1031.0611,1032.2105,1.15,1032.2111,1036.2105,right,1,0.4657,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,44,44,30,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1036.211,1037.4105,1.2,1037.4111,1041.4103,left,1,0.4457,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,45,45,33,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1041.4109,1042.9604,1.55,1042.961,1046.9603,right,1,0.5323,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,46,46,43,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1046.9609,1048.4603,1.5,1048.461,1052.4603,right,1,0.5987,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,47,47,36,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1052.4609,1053.7603,1.3,1053.7609,1057.7602,left,1,0.4999,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,0,48,4,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1057.7607,1058.3101,0.55,1058.3108,1062.3102,right,1,0.6375,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,1,49,45,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1062.3107,1063.7102,1.4,1063.7108,1067.7098,right,1,0.4668,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,2,50,43,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1067.7101,1069.11,1.4,1069.1107,1073.11,right,1,0.4324,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,3,51,39,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1073.1104,1073.7599,0.65,1073.7607,1077.76,left,1,0.2324,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,4,52,10,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1077.7604,1078.6101,0.85,1078.6105,1082.6098,left,1,0.4323,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,5,53,42,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1082.6103,1083.8099,1.2,1083.8105,1087.8098,right,1,0.4319,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,6,54,13,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1087.8103,1088.7098,0.9,1088.7105,1092.7097,left,1,0.3992,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,7,55,32,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1092.7101,1093.2597,0.55,1093.2603,1097.2596,right,1,0.7464,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,8,56,40,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1097.2601,1098.7096,1.45,1098.7104,1102.7095,left,1,0.4374,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,9,57,17,1,,,,,,,,,
1,,,2026-03-08_14h19.50.342,ant_ver113,2025.2.3,MacIntel,59.88023952,129252,129252,,,,,1102.7101,1103.4596,0.75,1103.4603,1107.4595,right,0,0.4519,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,10,58,1,1,,,,,,,,,
