PreExperiment.started,PreExperiment.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1095.211,1096.76,1.55,1096.762,1100.76,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,23,71,34,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1100.761,1101.21,0.45,1101.211,1105.21,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,24,72,15,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1105.213,1106.01,0.8,1106.011,1110.01,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,25,73,36,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1110.011,1110.512,0.5,1110.513,1114.51,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,26,74,47,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1114.51,1115.56,1.05,1115.562,1119.561,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,27,75,14,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1119.562,1120.86,1.3,1120.862,1124.86,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,28,76,2,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1124.861,1126.21,1.35,1126.211,1130.21,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,29,77,20,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1130.211,1131.26,1.05,1131.262,1135.261,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,30,78,31,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1135.265,1136.46,1.2,1136.462,1140.46,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,31,79,9,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1140.461,1141.41,0.95,1141.412,1145.411,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,32,80,24,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1145.411,1146.011,0.6,1146.012,1150.011,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,33,81,43,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1150.012,1150.711,0.7,1150.712,1154.71,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,34,82,40,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1154.711,1155.261,0.55,1155.262,1159.261,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,35,83,21,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1159.262,1159.861,0.6,1159.862,1163.86,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,36,84,38,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1163.861,1165.16,1.3,1165.162,1169.161,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,37,85,19,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1169.164,1169.961,0.8,1169.962,1173.961,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,38,86,5,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1173.962,1174.959,1,1174.96,1178.96,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,39,87,3,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1178.961,1180.211,1.25,1180.212,1184.21,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,40,88,8,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1184.211,1185.261,1.05,1185.262,1189.26,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,41,89,25,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1189.262,1190.811,1.55,1190.812,1194.81,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,42,90,11,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1194.811,1196.161,1.35,1196.162,1200.161,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,43,91,22,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1200.162,1200.561,0.4,1200.563,1204.561,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,44,92,46,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1204.567,1205.119,0.55,1205.122,1209.119,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,45,93,7,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1209.12,1209.767,0.65,1209.769,1213.769,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,46,94,0,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,1213.77,1215.269,1.5,1215.27,1219.269,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,47,95,16,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.274,2064.343,1,0,1,0,1,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2064.352,2065.901,1.55,2065.902,2069.901,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,0,0,41,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2069.902,2070.852,0.95,2070.853,2074.852,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,1,1,23,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2074.853,2076.352,1.5,2076.356,2080.351,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,2,2,0,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2080.353,2081.602,1.25,2081.603,2085.602,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,3,3,43,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2085.603,2086.052,0.45,2086.052,2090.052,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,4,4,36,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2090.052,2091.552,1.5,2091.553,2095.551,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,5,5,8,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2095.552,2096.952,1.4,2096.953,2100.951,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,6,6,32,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2100.952,2102.352,1.4,2102.353,2106.351,,0,,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,7,7,33,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2106.352,2107.601,1.25,2107.602,2111.602,,0,,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,8,8,13,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2111.606,2113.152,1.55,2113.153,2117.152,,0,,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,9,9,27,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2117.154,2117.902,0.75,2117.903,2121.901,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,10,10,29,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2121.902,2122.801,0.9,2122.803,2126.802,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,11,11,9,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2126.802,2128.202,1.4,2128.203,2132.201,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,12,12,20,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2132.203,2133.451,1.25,2133.452,2137.452,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,13,13,31,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2137.452,2138.502,1.05,2138.504,2142.504,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,14,14,18,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2142.506,2143.151,0.65,2143.154,2147.151,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,15,15,7,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2147.153,2147.602,0.45,2147.603,2151.601,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,16,16,38,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2151.602,2152.102,0.5,2152.103,2156.102,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,17,17,19,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2156.102,2156.952,0.85,2156.954,2160.952,,0,,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,18,18,30,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2160.953,2161.601,0.65,2161.602,2165.601,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,19,19,26,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2165.602,2166.901,1.3,2166.903,2170.901,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,20,20,25,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2170.902,2172.302,1.4,2172.303,2176.302,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,21,21,17,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2176.302,2177.052,0.75,2177.053,2181.052,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,22,22,42,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2181.052,2181.951,0.9,2181.952,2185.951,,0,,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,23,23,28,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2185.952,2187.052,1.1,2187.053,2191.051,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,24,24,46,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2191.052,2192.402,1.35,2192.403,2196.401,,0,,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,25,25,10,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2196.402,2197.702,1.3,2197.702,2201.702,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,26,26,12,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2201.702,2202.802,1.1,2202.803,2206.801,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,27,27,37,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2206.803,2207.753,0.95,2207.757,2211.752,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,28,28,15,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2211.754,2213.052,1.3,2213.053,2217.052,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,29,29,22,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2217.053,2218.202,1.15,2218.203,2222.201,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,30,30,6,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2222.202,2223.602,1.4,2223.603,2227.601,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,31,31,39,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2227.602,2228.951,1.35,2228.952,2232.951,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,32,32,44,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2232.952,2234.352,1.4,2234.353,2238.351,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,33,33,14,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2238.352,2239.851,1.5,2239.852,2243.852,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,34,34,4,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2243.856,2245.002,1.15,2245.004,2249.002,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,35,35,21,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2249.004,2249.701,0.7,2249.703,2253.701,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,36,36,11,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2253.703,2255.202,1.5,2255.203,2259.202,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,37,37,3,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2259.202,2260.402,1.2,2260.404,2264.402,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,38,38,2,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2264.403,2265.602,1.2,2265.603,2269.602,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,39,39,1,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2269.603,2270.752,1.15,2270.753,2274.754,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,40,40,16,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2274.757,2275.259,0.5,2275.262,2279.26,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,41,41,5,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2279.261,2280.21,0.95,2280.211,2284.209,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,42,42,24,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2284.211,2285.111,0.9,2285.112,2289.11,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,43,43,34,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2289.111,2290.31,1.2,2290.312,2294.311,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,44,44,40,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2294.311,2295.36,1.05,2295.362,2299.36,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,45,45,45,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2299.361,2300.21,0.85,2300.212,2304.21,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,46,46,35,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2304.211,2305.46,1.25,2305.461,2309.46,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,47,47,47,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2309.463,2310.81,1.35,2310.811,2314.81,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,0,48,37,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2314.811,2315.26,0.45,2315.262,2319.26,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,1,49,3,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2319.261,2320.311,1.05,2320.312,2324.31,,0,,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,2,50,28,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2324.311,2325.16,0.85,2325.161,2329.161,,0,,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,3,51,13,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2329.161,2329.71,0.55,2329.711,2333.71,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,4,52,38,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2333.711,2334.56,0.85,2334.561,2338.56,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,5,53,43,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2338.561,2339.06,0.5,2339.061,2343.061,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,6,54,26,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2343.065,2344.46,1.4,2344.462,2348.461,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,7,55,12,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2348.461,2348.86,0.4,2348.862,2352.86,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,8,56,47,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2352.86,2354.41,1.55,2354.412,2358.41,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,9,57,40,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2358.412,2359.66,1.25,2359.661,2363.661,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,10,58,36,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2363.662,2364.961,1.3,2364.962,2368.961,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,11,59,21,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2368.962,2369.96,1,2369.962,2373.961,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,12,60,45,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2373.964,2374.46,0.5,2374.462,2378.459,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,13,61,14,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2378.46,2378.96,0.5,2378.96,2382.96,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,14,62,42,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2382.961,2383.91,0.95,2383.911,2387.909,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,15,63,2,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2387.911,2388.96,1.05,2388.962,2392.959,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,16,64,17,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2392.96,2394.01,1.05,2394.011,2398.01,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,17,65,29,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2398.011,2399.36,1.35,2399.361,2403.36,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,18,66,4,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2403.36,2404.61,1.25,2404.611,2408.61,,0,,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,19,67,33,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2408.615,2409.46,0.85,2409.462,2413.46,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,20,68,25,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2413.461,2413.959,0.5,2413.96,2417.96,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,21,69,20,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2417.961,2418.41,0.45,2418.411,2422.41,,0,,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,22,70,10,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2422.411,2423.51,1.1,2423.511,2427.51,,0,,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,23,71,30,1,,,,,,,,,
