location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,resp.rt,resp.duration,End.started,End.stopped
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,977.34,978.638,1.3,978.638,982.637,left,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,11,59,19,1,,,,,,,,0.871,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,982.637,983.486,0.85,983.486,987.483,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,12,60,0,1,,,,,,,,0.592,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,987.484,988.482,1,988.482,992.48,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,13,61,36,1,,,,,,,,0.8,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,992.48,993.379,0.9,993.379,997.376,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,14,62,4,1,,,,,,,,0.585,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,997.377,998.376,1,998.376,1002.374,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,15,63,25,1,,,,,,,,0.85,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1002.374,1003.722,1.35,1003.723,1007.72,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,16,64,15,1,,,,,,,,1.052,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1007.72,1008.518,0.8,1008.519,1012.516,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,17,65,13,1,,,,,,,,1.469,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1012.516,1013.166,0.65,1013.166,1017.164,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,18,66,10,1,,,,,,,,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1017.164,1017.963,0.8,1017.963,1021.959,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,19,67,22,1,,,,,,,,0.734,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1021.96,1022.36,0.4,1022.36,1026.358,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,20,68,44,1,,,,,,,,0.717,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1026.358,1027.307,0.95,1027.307,1031.304,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,21,69,20,1,,,,,,,,0.916,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1031.304,1032.452,1.15,1032.453,1036.451,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,22,70,35,1,,,,,,,,0.852,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1036.451,1037.449,1,1037.45,1041.447,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,23,71,33,1,,,,,,,,0.656,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1041.447,1042.896,1.45,1042.897,1046.894,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,24,72,23,1,,,,,,,,0.638,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1046.894,1047.993,1.1,1047.993,1051.991,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,25,73,8,1,,,,,,,,1.1,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1051.991,1053.289,1.3,1053.289,1057.286,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,26,74,2,1,,,,,,,,0.869,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1057.286,1057.736,0.45,1057.736,1061.734,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,27,75,46,1,,,,,,,,0.784,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1061.734,1063.083,1.35,1063.084,1067.08,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,28,76,18,1,,,,,,,,0.843,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1067.08,1067.88,0.8,1067.88,1071.877,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,29,77,14,1,,,,,,,,0.649,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1071.878,1073.325,1.45,1073.326,1077.324,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,30,78,7,1,,,,,,,,0.785,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1077.324,1077.723,0.4,1077.724,1081.721,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,31,79,47,1,,,,,,,,0.571,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1081.721,1082.47,0.75,1082.471,1086.468,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,32,80,31,1,,,,,,,,0.62,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1086.468,1086.967,0.5,1086.967,1090.965,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,33,81,38,1,,,,,,,,0.651,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1090.965,1091.663,0.7,1091.663,1095.661,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,34,82,27,1,,,,,,,,0.472,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1095.661,1097.16,1.5,1097.161,1101.157,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,35,83,43,1,,,,,,,,0.724,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1101.157,1102.707,1.55,1102.708,1106.704,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,36,84,32,1,,,,,,,,0.682,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1106.705,1108.053,1.35,1108.053,1112.051,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,37,85,29,1,,,,,,,,0.54,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1112.051,1113.149,1.1,1113.149,1117.146,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,38,86,34,1,,,,,,,,0.516,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1117.146,1118.596,1.45,1118.596,1122.593,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,39,87,12,1,,,,,,,,0.616,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1122.594,1123.143,0.55,1123.144,1127.141,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,40,88,17,1,,,,,,,,0.517,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1127.141,1128.189,1.05,1128.19,1132.187,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,41,89,42,1,,,,,,,,0.618,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1132.188,1133.037,0.85,1133.037,1137.033,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,42,90,21,1,,,,,,,,0.672,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1137.034,1138.433,1.4,1138.434,1142.43,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,43,91,16,1,,,,,,,,0.798,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1142.43,1143.179,0.75,1143.179,1147.177,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,44,92,39,1,,,,,,,,0.684,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1147.177,1148.076,0.9,1148.077,1152.074,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,45,93,6,1,,,,,,,,0.701,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1152.074,1153.173,1.1,1153.173,1157.171,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,46,94,41,1,,,,,,,,0.7,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1157.171,1157.821,0.65,1157.822,1161.817,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,47,95,45,1,,,,,,,,0.915,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.819,1187.034,1,0,1,0,1,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1187.041,1188.533,1.5,1188.534,1192.531,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,0,0,27,1,,,,,,,,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1192.531,1193.879,1.35,1193.879,1197.876,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,1,1,37,1,,,,,,,,0.649,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1197.877,1199.376,1.5,1199.376,1203.373,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,2,2,39,1,,,,,,,,0.839,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1203.373,1204.922,1.55,1204.922,1208.92,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,3,3,3,1,,,,,,,,0.786,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1208.92,1209.77,0.85,1209.77,1213.767,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,15,1,,,,,,,,0.855,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1213.767,1214.266,0.5,1214.266,1218.263,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,5,5,13,1,,,,,,,,0.608,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1218.263,1219.263,1,1219.263,1223.26,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,6,6,47,1,,,,,,,,0.533,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1223.261,1223.909,0.65,1223.91,1227.907,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,7,7,5,1,,,,,,,,0.591,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1227.907,1228.607,0.7,1228.607,1232.604,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,8,8,44,1,,,,,,,,0.732,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1232.605,1233.303,0.7,1233.304,1237.301,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,9,9,14,1,,,,,,,,0.623,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1237.301,1238.65,1.35,1238.65,1242.648,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,10,10,32,1,,,,,,,,0.673,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1242.648,1243.547,0.9,1243.547,1247.544,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,11,11,22,1,,,,,,,,0.934,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1247.544,1248.792,1.25,1248.792,1252.791,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,12,12,21,1,,,,,,,,0.567,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1252.792,1253.64,0.85,1253.64,1257.637,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,13,13,28,1,,,,,,,,0.732,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1257.638,1259.087,1.45,1259.087,1263.083,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,14,14,36,1,,,,,,,,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1263.083,1263.784,0.7,1263.784,1267.781,,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,15,15,26,1,,,,,,,,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1267.781,1268.58,0.8,1268.581,1272.577,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,16,16,40,1,,,,,,,,0.722,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1272.578,1273.327,0.75,1273.327,1277.324,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,17,17,2,1,,,,,,,,0.502,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1277.325,1278.474,1.15,1278.474,1282.471,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,18,18,6,1,,,,,,,,0.668,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1282.472,1283.87,1.4,1283.87,1287.867,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,19,19,46,1,,,,,,,,0.685,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1287.868,1288.517,0.65,1288.518,1292.516,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,20,20,30,1,,,,,,,,0.854,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1292.516,1293.064,0.55,1293.065,1297.061,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,21,21,45,1,,,,,,,,0.636,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1297.062,1298.559,1.5,1298.56,1302.558,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,22,22,17,1,,,,,,,,0.657,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1302.558,1303.357,0.8,1303.358,1307.355,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,23,23,12,1,,,,,,,,0.669,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1307.355,1308.304,0.95,1308.305,1312.302,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,24,24,1,1,,,,,,,,1.202,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1312.302,1313.551,1.25,1313.551,1317.548,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,25,25,19,1,,,,,,,,0.82,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1317.548,1318.347,0.8,1318.348,1322.344,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,26,26,24,1,,,,,,,,0.639,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1322.344,1323.044,0.7,1323.044,1327.041,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,27,27,42,1,,,,,,,,0.517,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1327.041,1328.39,1.35,1328.391,1332.388,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,28,28,16,1,,,,,,,,0.934,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1332.388,1332.988,0.6,1332.988,1336.984,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,29,29,29,1,,,,,,,,,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1336.984,1338.184,1.2,1338.185,1342.181,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,30,30,7,1,,,,,,,,1.254,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1342.181,1342.781,0.6,1342.781,1346.779,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,31,31,18,1,,,,,,,,0.716,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1346.779,1347.827,1.05,1347.827,1351.824,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,32,32,11,1,,,,,,,,0.666,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1351.824,1352.974,1.15,1352.974,1356.972,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,33,33,9,1,,,,,,,,0.584,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1356.972,1357.921,0.95,1357.921,1361.919,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,34,34,23,1,,,,,,,,0.651,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1361.919,1362.768,0.85,1362.768,1366.765,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,35,35,8,1,,,,,,,,1.233,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1366.765,1367.815,1.05,1367.815,1371.812,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,36,36,4,1,,,,,,,,0.552,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1371.812,1372.661,0.85,1372.661,1376.658,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,37,37,35,1,,,,,,,,0.59,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1376.659,1377.058,0.4,1377.058,1381.055,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,38,38,0,1,,,,,,,,1.036,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1381.055,1382.554,1.5,1382.555,1386.551,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,39,39,43,1,,,,,,,,0.458,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1386.551,1387.851,1.3,1387.851,1391.849,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,40,40,38,1,,,,,,,,0.697,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1391.849,1392.398,0.55,1392.398,1396.396,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,41,41,41,1,,,,,,,,0.643,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1396.396,1396.845,0.45,1396.846,1400.843,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,42,42,25,1,,,,,,,,1,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1400.843,1401.742,0.9,1401.743,1405.74,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,43,43,20,1,,,,,,,,1.456,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1405.74,1406.838,1.1,1406.838,1410.835,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,44,44,31,1,,,,,,,,0.684,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1410.836,1411.985,1.15,1411.985,1415.982,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,45,45,34,1,,,,,,,,0.532,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1415.982,1417.181,1.2,1417.181,1421.179,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,46,46,10,1,,,,,,,,1.051,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1421.179,1421.828,0.65,1421.829,1425.825,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,47,47,33,1,,,,,,,,1.004,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1425.825,1426.675,0.85,1426.676,1430.672,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,0,48,23,1,,,,,,,,0.787,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1430.673,1431.272,0.6,1431.272,1435.269,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,1,49,38,1,,,,,,,,0.757,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1435.27,1436.169,0.9,1436.169,1440.166,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,2,50,28,1,,,,,,,,0.633,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1440.167,1441.016,0.85,1441.016,1445.014,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,3,51,16,1,,,,,,,,0.838,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1445.014,1446.213,1.2,1446.213,1450.209,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,4,52,8,1,,,,,,,,0.481,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1450.209,1451.559,1.35,1451.559,1455.556,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,5,53,47,1,,,,,,,,0.587,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1455.556,1456.006,0.45,1456.006,1460.003,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,6,54,2,1,,,,,,,,0.584,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1460.003,1461.402,1.4,1461.402,1465.399,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,7,55,24,1,,,,,,,,0.802,,,
1,,,2026-02-13_14h34.03.234,ant_ver113,2025.2.3,MacIntel,58.82352941,127079,127079,,,,,1465.399,1466.399,1,1466.399,1470.396,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,8,56,31,1,,,,,,,,0.869,,,
