location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,597.4603,598.06,0.6,598.0612,602.0569,,0,,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,19,67,33,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,602.0575,603.5466,1.5,603.5472,607.541,left,1,1.3325,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,20,68,5,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,607.5417,608.0364,0.5,608.0376,612.0337,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,21,69,15,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,612.034,613.5443,1.5,613.5447,617.5469,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,22,70,22,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,617.5474,618.2956,0.75,618.2967,622.293,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,23,71,3,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,622.2935,623.8426,1.55,623.8437,627.8394,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,24,72,39,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,627.84,629.0889,1.25,629.0897,633.0869,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,25,73,34,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,633.0875,633.9364,0.85,633.9372,637.9327,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,26,74,21,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,637.9334,638.9327,1,638.9339,642.9268,left,0,0.9797,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,27,75,7,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,642.9271,644.0297,1.1,644.0303,648.0268,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,28,76,38,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,648.0275,649.3256,1.3,649.3268,653.3233,right,0,0.8959,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,29,77,1,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,653.3239,654.4223,1.1,654.4234,658.4246,right,0,0.847,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,30,78,10,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,658.4253,659.7188,1.3,659.7196,663.7159,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,31,79,16,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,663.7163,664.616,0.9,664.617,668.6124,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,32,80,31,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,668.6131,669.4119,0.8,669.4129,673.4099,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,33,81,25,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,673.4104,674.8091,1.4,674.8103,678.8054,,0,,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,34,82,28,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,678.8059,679.3557,0.55,679.3567,683.3537,right,1,0.8308,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,35,83,30,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,683.3542,684.4019,1.05,684.4026,688.399,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,36,84,8,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,688.3998,689.6494,1.25,689.65,693.6464,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,37,85,42,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,693.6471,695.0953,1.45,695.096,699.0931,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,38,86,26,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,699.0938,699.7915,0.7,699.7922,703.789,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,39,87,23,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,703.7893,705.0386,1.25,705.0389,709.0354,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,40,88,41,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,709.0358,710.2857,1.25,710.2867,714.2822,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,41,89,43,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,714.2829,714.832,0.55,714.8334,718.8297,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,42,90,12,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,718.8303,719.5288,0.7,719.5297,723.5268,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,43,91,20,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,723.5275,724.9196,1.4,724.9207,728.9229,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,44,92,0,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,728.9234,730.4212,1.5,730.4219,734.4195,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,45,93,47,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,734.4202,735.8678,1.45,735.8687,739.866,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,46,94,35,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,739.8667,741.415,1.55,741.4164,745.4125,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,47,95,45,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4154,786.1683,0,0,0,0,1
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,786.1817,786.8342,0.65,786.8349,790.8359,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,0,0,41,1,,,,,,,
