location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.order
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,283.9231,284.7171,0.8,284.7183,288.7158,left,0,0.471,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,0,0,40,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,288.7164,289.1175,0.4,289.1184,293.1152,right,1,0.6516,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,1,1,26,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,293.1157,294.3658,1.25,294.3669,298.3667,right,1,0.5117,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,2,2,23,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,298.3675,299.3171,0.95,299.3182,303.315,right,1,0.5347,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,3,3,36,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,303.3154,304.4161,1.1,304.4166,308.4167,right,1,0.4988,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,4,4,47,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,308.4181,309.1159,0.7,309.1163,313.1148,left,1,0.5496,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,5,5,21,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,313.1151,314.4158,1.3,314.4163,318.4158,left,1,0.4861,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,6,6,9,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,318.4163,319.6166,1.2,319.6176,323.6156,left,1,0.5092,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,7,7,12,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,323.6161,324.8648,1.25,324.8653,331.6158,right,1,0.4834,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,8,8,28,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,331.6161,331.6322,0.65,331.6324,335.6326,right,1,0.9515,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,9,9,7,1,,,,,,,
1,,,2026-02-11_17h04.55.367,ant_ver113,2025.2.3,MacIntel,59.88023952,129755,129755,,,,,335.6334,336.3325,0.7,336.3334,,,,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,10,10,43,1,0,0,0,0,1,2,95
