location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,199.9551,200.3544,0.4,200.3552,204.3541,,0,204.3541,205.3543,0,10,10,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,205.3549,206.5544,1.2,206.5554,210.5544,,0,210.5545,211.5544,0,11,11,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,211.555,212.9041,1.35,212.9044,216.9045,,0,216.9048,217.9045,0,12,12,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,217.9051,219.4544,1.55,219.4553,223.4545,,0,223.4546,224.4545,0,13,13,12,1,stim/lower.png,stim/congLeft.png,-1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,224.4556,224.9544,0.5,224.9555,228.9545,,0,228.9546,229.9545,0,14,14,11,1,stim/upper.png,stim/incongRight.png,1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,229.955,231.2545,1.3,231.2554,235.2544,,0,235.2545,236.2545,0,15,15,0,1,stim/centre.png,stim/congRight.png,-1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,236.2551,236.8041,0.55,236.8043,240.8046,,0,240.805,241.8045,0,16,16,23,1,stim/both.png,stim/neutralRight.png,1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,241.8062,243.155,1.35,243.1565,247.1546,,0,247.1547,248.1545,0,17,17,19,1,stim/lower.png,stim/incongRight.png,-1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,248.1553,249.1544,1,249.1553,253.1543,,0,253.1545,254.1545,0,18,18,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,254.1547,255.0546,0.9,255.0556,259.0545,,0,259.0547,260.0544,0,19,19,3,1,stim/both.png,stim/incongRight.png,-1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,260.0551,260.9045,0.85,260.9054,264.9046,,0,264.905,265.9049,0,20,20,2,1,stim/centre.png,stim/congRight.png,1,right,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,265.9055,267.0045,1.1,267.0058,271.0043,,0,271.0044,272.0045,0,21,21,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0
1,,,2026-02-09_23h16.16.306,ant_ver113,2025.2.3,MacIntel,59.88023952,122275,122275,,,,,272.005,272.6545,0.65,272.6555,276.6543,,0,276.6543,277.6542,0,22,22,15,1,stim/blank.png,stim/congLeft.png,-1,left,0
