location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,resp.rt,resp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,533.0382,533.5743,0.55,533.5759,537.5735,left,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1.1042,,1,16,64,23,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,537.574,538.0999,0.55,538.1005,542.1075,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,17,65,36,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,542.108,542.5243,0.45,542.5252,546.5168,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,1,18,66,45,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,546.5173,546.9504,0.45,546.9511,550.9324,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1.2631,,1,19,67,44,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,550.9329,551.4887,0.55,551.4894,555.4883,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,1,20,68,2,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,555.4889,556.4381,0.95,556.4388,560.4163,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1.4813,,1,21,69,27,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,560.4167,560.8007,0.4,560.8012,564.7676,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0.51,,1,22,70,25,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,564.7679,565.2604,0.5,565.2611,569.2505,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,23,71,16,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,569.2509,569.917,0.7,569.9176,573.9009,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,24,72,10,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,573.9012,574.7167,0.85,574.7173,578.7331,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,1,25,73,11,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,578.7337,579.5375,0.8,579.5382,583.5175,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1.2127,,1,26,74,30,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,583.5179,585.0568,1.55,585.0574,589.0329,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,1,27,75,15,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,589.0334,590.2876,1.25,590.2883,594.3201,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0.5927,,1,28,76,1,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,594.3206,595.1897,0.85,595.1906,599.2041,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0.3199,,1,29,77,20,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,599.2045,600.4004,1.2,600.4009,604.4064,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0.0122,,1,30,78,43,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,604.4068,604.856,0.45,604.8567,608.85,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,31,79,22,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,608.8504,610.3042,1.45,610.3049,614.2836,,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,,,1,32,80,24,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,614.284,615.2167,0.95,615.2172,619.2005,left,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1.6218,,1,33,81,19,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,619.2008,619.6661,0.5,619.6667,623.6494,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0.6364,,1,34,82,34,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,623.6499,624.5033,0.85,624.5039,628.4885,,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,1,35,83,3,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,628.489,629.8163,1.35,629.817,633.8198,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0.2932,,1,36,84,8,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,633.8202,634.723,0.9,634.7236,638.7201,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,1,37,85,12,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,638.7206,639.5155,0.8,639.5163,643.5195,left,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0.2122,,1,38,86,28,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,643.52,644.4985,1,644.4992,648.4827,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,1,39,87,18,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,648.4831,649.3091,0.85,649.3101,653.302,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0.1137,,1,40,88,6,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,653.3026,654.5561,1.25,654.5567,658.5698,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0.0005,,1,41,89,40,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,658.5704,659.0159,0.45,659.0165,663.0068,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,1,42,90,13,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,663.0074,664.0532,1.05,664.0538,668.0523,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,1,43,91,9,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,668.0527,669.0662,1.05,669.0666,673.0476,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0.3496,,1,44,92,42,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,673.0479,674.2205,1.2,674.221,678.2041,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0.2614,,1,45,93,21,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,678.2048,678.7698,0.55,678.7705,682.7688,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,46,94,35,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,682.7695,683.932,1.2,683.9327,687.9141,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0.968,,1,47,95,26,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.9163,702.5861,0,0,0,0,1,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,702.5963,703.536,0.95,703.5368,707.5364,left,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0.6025,,0,0,0,3,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,707.537,708.3022,0.75,708.3029,712.2957,left,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0.0799,,0,1,1,29,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,712.2963,713.2858,1,713.2868,717.303,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0.2149,,0,2,2,37,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,717.3034,718.2969,1,718.2974,722.2877,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0.1217,,0,3,3,24,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,722.2883,723.1364,0.85,723.1372,727.1374,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0.1046,,0,4,4,21,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,727.1378,728.4692,1.35,728.4697,732.4708,,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,,,0,5,5,30,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,732.4712,733.3047,0.85,733.3054,737.3188,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,0,6,6,34,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,737.3193,738.7198,1.4,738.7205,742.7122,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,0,7,7,20,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,742.7127,743.3686,0.65,743.3693,747.3843,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0.2243,,0,8,8,9,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,747.3846,748.4705,1.1,748.4712,752.4686,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,9,9,38,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,752.4691,753.0349,0.55,753.0356,757.0324,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0.0005,,0,10,10,26,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,757.0328,758.1707,1.15,758.1714,762.1836,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1.5875,,0,11,11,22,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,762.1839,762.8139,0.65,762.8148,766.8016,right,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0.0151,,0,12,12,17,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,766.8022,767.9797,1.2,767.9806,771.9483,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,0,13,13,40,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,771.9486,772.5013,0.55,772.502,776.5026,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,14,14,31,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,776.5031,777.1581,0.65,777.1588,781.1355,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0.8145,,0,15,15,25,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,781.1359,782.0342,0.9,782.0351,785.9974,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0.2508,,0,16,16,44,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,785.9978,786.4513,0.45,786.4521,790.4144,,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,0,17,17,7,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,790.4148,791.143,0.75,791.1436,795.1679,,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,0,18,18,19,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,795.1686,796.4818,1.3,796.4825,800.4465,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0.1658,,0,19,19,32,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,800.447,801.2856,0.85,801.2864,805.2848,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0.0545,,0,20,20,42,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,805.2852,806.1235,0.85,806.1242,810.1334,left,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0.2064,,0,21,21,18,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,810.1339,811.1826,1.05,811.1833,815.1726,left,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0.3862,,0,22,22,0,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,815.173,816.5196,1.35,816.5203,820.5178,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,23,23,16,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,820.5183,821.1121,0.6,821.1127,825.1158,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0.6258,,0,24,24,27,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,825.1161,826.6577,1.55,826.6582,830.6471,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0.4219,,0,25,25,14,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,830.6475,831.7994,1.15,831.8001,835.8008,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,0,26,26,39,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,835.8014,836.6903,0.9,836.691,840.7009,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,0,27,27,23,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,840.7014,841.8007,1.1,841.8014,845.8169,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,0,28,28,13,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,845.8175,847.333,1.5,847.3338,851.3155,left,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0.5361,,0,29,29,45,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,851.3159,852.4297,1.15,852.4303,856.413,left,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1.0211,,0,30,30,47,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,856.4134,857.6055,1.2,857.6061,861.5781,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,31,31,36,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,861.5786,863.0667,1.5,863.0675,867.0833,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,0,32,32,4,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,867.0837,868.025,0.95,868.0259,872.0011,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0.1271,,0,33,33,2,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,872.0015,872.4149,0.4,872.4155,876.3947,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1.1926,,0,34,34,15,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,876.3953,877.0169,0.6,877.0175,880.9798,left,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0.1888,,0,35,35,11,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,880.9802,882.4121,1.45,882.4128,886.3932,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,0,36,36,12,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,886.3935,887.8288,1.45,887.8297,891.8123,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,0,37,37,6,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,891.8127,892.3012,0.5,892.3019,896.2845,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0.0529,,0,38,38,5,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,896.285,897.8337,1.55,897.8344,901.8245,right,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1.5033,,0,39,39,10,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,901.8249,902.4702,0.65,902.4709,906.4461,right,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0.5158,,0,40,40,8,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,906.4465,907.0128,0.6,907.0134,911.0018,,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,41,41,41,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,911.0023,912.125,1.15,912.1254,916.1219,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0.8552,,0,42,42,35,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,916.1224,916.6308,0.5,916.6312,920.6279,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0.148,,0,43,43,33,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,920.6284,921.7282,1.1,921.7292,925.7115,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1.0083,,0,44,44,46,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,925.712,926.5763,0.9,926.5771,930.5726,left,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0.3368,,0,45,45,43,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,930.5732,931.5808,1,931.5815,935.573,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0.9685,,0,46,46,1,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,935.5734,936.3664,0.8,936.3671,940.3563,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0.3024,,0,47,47,28,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,940.3568,940.8659,0.5,940.8667,944.8442,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,0,48,17,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,944.8447,945.8993,1.05,945.9,949.8774,left,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1.4816,,1,1,49,28,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,949.878,950.2679,0.4,950.2688,954.2618,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0.2824,,1,2,50,32,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,954.2622,954.661,0.4,954.6618,958.6661,right,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0.0005,,1,3,51,14,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,958.6665,960.1231,1.45,960.1238,964.117,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0.2247,,1,4,52,24,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,964.1174,965.5605,1.45,965.5612,969.5642,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,5,53,36,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,969.5647,970.632,1.05,970.6327,974.6331,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,6,54,35,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,974.6336,975.4178,0.8,975.4183,979.394,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,1,7,55,39,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,979.3943,979.8478,0.45,979.8485,983.8278,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,1,8,56,1,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,983.8282,984.8821,1.05,984.8827,988.8602,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0.385,,1,9,57,34,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,988.8606,989.2277,0.4,989.2283,993.2485,,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,,,1,10,58,25,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,993.2491,994.5437,1.3,994.5442,998.5354,right,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0.2824,,1,11,59,9,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,998.5358,999.6977,1.15,999.6984,1003.6988,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0.2153,,1,12,60,18,1,,,,,,,,,
1,,,2026-02-27_03h14.40.839,ant_ver113,2025.2.3,MacIntel,29.58579882,118785,118785,,,,,1003.6992,1004.3976,0.7,1004.3985,1008.3979,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0.4232,,1,13,61,44,1,,,,,,,,,
