location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,615.373,615.805,0.45,615.807,619.805,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,1.299,,,,,,,1,29,77,8,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,619.807,621.239,1.45,621.24,625.239,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.849,,,,,,,1,30,78,6,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,625.241,626.572,1.35,626.575,630.572,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.897,,,,,,,1,31,79,27,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,630.574,631.006,0.45,631.008,635.006,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.919,,,,,,,1,32,80,37,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,635.008,635.606,0.6,635.608,639.606,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.852,,,,,,,1,33,81,23,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,639.608,640.606,1,640.607,644.607,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.956,,,,,,,1,34,82,20,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,644.608,645.706,1.1,645.708,649.707,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.852,,,,,,,1,35,83,5,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,649.709,650.24,0.55,650.244,654.24,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.768,,,,,,,1,36,84,12,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,654.242,655.473,1.25,655.475,659.474,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.74,,,,,,,1,37,85,30,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,659.476,660.707,1.25,660.709,664.708,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.933,,,,,,,1,38,86,46,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,664.709,665.608,0.9,665.609,669.608,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.831,,,,,,,1,39,87,9,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,669.609,670.008,0.4,670.01,674.008,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.829,,,,,,,1,40,88,7,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,674.01,675.442,1.45,675.443,679.442,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.585,,,,,,,1,41,89,39,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,679.443,679.842,0.4,679.844,683.842,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.49,,,,,,,1,42,90,28,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,683.844,684.842,1,684.844,688.843,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,1.287,,,,,,,1,43,91,44,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,688.845,690.342,1.5,690.345,694.343,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.482,,,,,,,1,44,92,43,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,694.344,694.876,0.55,694.878,698.876,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,1.206,,,,,,,1,45,93,17,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,698.878,700.11,1.25,700.111,704.11,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.496,,,,,,,1,46,94,41,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,704.111,704.643,0.55,704.645,708.643,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.399,,,,,,,1,47,95,2,1
