location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,537.9654,538.8648,0.9,538.8658,542.8648,right,1,0.7513,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,16,64,43,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,542.8654,543.6649,0.8,543.6659,547.6646,left,1,0.6067,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,17,65,34,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,547.6653,548.1645,0.5,548.1653,552.1647,right,1,0.6513,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,18,66,45,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,552.1654,553.1647,1,553.1656,557.1647,left,1,0.9311,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,19,67,20,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,557.1654,558.598,1.45,558.5989,562.5981,left,1,0.6472,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,20,68,6,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,562.5988,563.998,1.4,563.9989,567.9981,right,1,0.6182,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,21,69,2,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,567.9988,568.7314,0.75,568.7324,572.7315,left,1,0.6651,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,22,70,4,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,572.7321,573.7315,1,573.7323,577.7313,right,1,0.9263,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,23,71,36,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,577.732,578.9648,1.25,578.9657,582.9648,right,0,1.0853,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,24,72,37,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,582.9655,583.5648,0.6,583.5657,587.5647,left,1,0.8234,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,25,73,15,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,587.5653,588.2647,0.7,588.2655,592.2647,right,1,0.4311,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,26,74,7,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,592.2654,593.2981,1.05,593.2989,597.297,right,1,0.8515,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,27,75,29,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,597.2977,598.3981,1.1,598.399,602.398,left,1,0.7331,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,28,76,8,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,602.3987,602.9314,0.55,602.9323,606.9314,right,1,0.7381,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,29,77,27,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,606.9322,607.9314,1,607.9323,611.9314,right,1,0.8314,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,30,78,13,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,611.9321,613.0647,1.15,613.0657,617.0646,left,1,0.6557,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,31,79,31,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,617.0653,618.4647,1.4,618.4656,622.4648,left,1,0.6357,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,32,80,38,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,622.4654,623.598,1.15,623.599,627.5979,right,1,0.9503,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,33,81,11,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,627.5984,628.8977,1.3,628.8984,632.8979,left,1,1.198,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,34,82,46,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,632.8987,634.1979,1.3,634.1988,638.1978,left,1,0.8338,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,35,83,1,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,638.1984,638.8978,0.7,638.8988,642.8979,right,1,0.9935,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,36,84,30,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,642.8985,644.1978,1.3,644.1988,648.198,right,1,1.422,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,37,85,44,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,648.1986,649.4979,1.3,649.4988,653.4979,left,1,0.6228,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,38,86,42,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,653.4985,654.4311,0.95,654.432,658.4312,left,1,0.739,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,39,87,9,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,658.4319,659.5311,1.1,659.532,663.5306,left,1,0.7517,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,40,88,5,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,663.5312,664.5644,1.05,664.5654,668.5645,right,1,0.6836,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,41,89,39,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,668.5652,669.6645,1.1,669.6653,673.6644,left,1,0.6556,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,42,90,33,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,673.6653,674.2977,0.65,674.2988,678.2978,left,1,0.6479,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,43,91,12,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,678.2985,679.1977,0.9,679.1986,683.198,left,1,0.5655,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,44,92,22,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,683.1986,684.6973,1.5,684.6982,688.698,left,1,0.8333,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,45,93,21,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,688.6987,690.0312,1.35,690.0321,694.0313,right,1,1.019,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,46,94,26,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,694.032,694.7313,0.7,694.7322,698.7313,right,1,0.6655,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,47,95,28,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7588,1046.4749,0,0,0,0,1
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1046.4943,1047.4358,0.95,1047.4368,1051.4353,right,1,0.8942,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,0,0,13,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1051.4362,1051.8691,0.45,1051.87,1055.869,left,1,0.8456,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,1,1,34,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1055.8698,1056.8023,0.95,1056.8033,1060.8024,left,1,0.7321,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,2,2,33,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1060.803,1061.3023,0.5,1061.3033,1065.3023,left,1,0.5162,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,3,3,31,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1065.3031,1066.7356,1.45,1066.7365,1070.7357,left,1,0.8822,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,4,4,10,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1070.7363,1071.8356,1.1,1071.8366,1075.8357,left,1,0.7905,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,5,5,20,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1075.8364,1076.469,0.65,1076.4699,1080.469,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,6,6,40,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,1080.4698,1081.0023,0.55,1081.0033,1084.9855,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,7,7,0,1,,,,,,,
