location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,544.7262,546.0251,1.3,546.0257,550.0256,left,1,0.5219,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,18,66,33,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,550.0261,551.3251,1.3,551.3255,555.3258,right,1,0.6621,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,19,67,19,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,555.3265,555.9256,0.6,555.9263,559.9252,right,1,0.4839,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,20,68,23,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,559.9257,560.7253,0.8,560.7257,564.7135,left,1,0.6075,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,21,69,37,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,564.7139,566.2587,1.55,566.2592,570.259,right,1,0.5837,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,22,70,11,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,570.2594,570.7087,0.45,570.7092,574.7089,left,1,0.5438,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,23,71,15,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,574.7093,575.664,0.95,575.6643,579.6591,left,1,0.5506,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,24,72,1,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,579.6594,580.3592,0.7,580.3597,584.3592,right,1,0.6187,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,25,73,7,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,584.3596,585.709,1.35,585.7096,589.7095,left,1,0.488,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,26,74,38,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,589.7098,590.3094,0.6,590.3099,594.3093,left,1,0.8024,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,27,75,46,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,594.3097,595.0094,0.7,595.0098,599.0095,left,1,0.6,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,28,76,42,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,599.01,600.3014,1.3,600.302,604.2928,right,1,0.469,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,29,77,0,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,604.2933,605.3932,1.1,605.3937,609.3934,left,1,0.4574,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,30,78,34,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,609.3938,610.893,1.5,610.8935,614.8992,left,1,0.5271,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,31,79,31,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,614.8996,615.7434,0.85,615.7439,619.7431,right,1,0.585,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,32,80,40,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,619.7435,620.5433,0.8,620.5437,624.5434,right,1,0.567,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,33,81,2,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,624.5437,626.0937,1.55,626.0942,630.0934,left,1,0.5261,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,34,82,12,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,630.0938,630.7944,0.7,630.7949,634.7937,right,1,0.5831,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,35,83,35,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,634.7943,635.8939,1.1,635.8944,639.894,left,1,0.5009,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,36,84,32,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,639.8947,641.4438,1.55,641.4444,645.4451,right,1,0.7196,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,37,85,44,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,645.4456,646.8438,1.4,646.8445,650.8441,right,0,0.4668,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,38,86,10,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,650.8447,651.594,0.75,651.5945,655.5941,left,1,0.6506,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,39,87,16,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,655.5947,657.094,1.5,657.0944,661.0944,left,1,0.6712,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,40,88,14,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,661.0948,661.9942,0.9,661.9949,665.9951,right,1,0.5088,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,41,89,36,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,665.9955,667.3444,1.35,667.3448,671.3443,right,1,0.5169,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,42,90,41,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,671.3446,671.9444,0.6,671.9449,675.9445,right,1,0.5594,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,43,91,30,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,675.9448,676.4825,0.55,676.483,680.4778,right,1,0.692,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,44,92,25,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,680.4782,681.6778,1.2,681.6782,685.6788,right,1,0.5913,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,45,93,47,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,685.6794,686.628,0.95,686.6285,690.6195,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,46,94,18,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,690.62,691.7614,1.15,691.762,695.7619,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,47,95,24,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.7641,730.9633,0,0,0,0,1
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,730.9741,731.963,1,731.964,735.9627,right,1,0.8036,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,0,0,36,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,735.9633,736.8626,0.9,736.8635,740.8627,left,1,0.4662,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,1,1,12,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,740.8634,741.3125,0.45,741.3133,745.3128,right,1,0.5361,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,2,2,23,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,745.3135,746.3133,1,746.3139,750.3129,right,1,0.7556,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,3,3,7,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,750.3136,751.3138,1,751.3145,755.313,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,4,4,38,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,755.314,756.4631,1.15,756.4638,760.4631,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,5,5,17,1,,,,,,,
