location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,550.4339,551.8831,1.45,551.8839,555.8838,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,16,64,40,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,555.886,557.0334,1.15,557.0351,561.0333,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,17,65,35,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,561.034,561.7827,0.75,561.7836,565.7835,,0,,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,18,66,33,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,565.7841,566.5835,0.8,566.5842,570.5835,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,19,67,25,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,570.5841,570.9835,0.4,570.9842,574.9836,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,20,68,39,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,574.9839,576.2337,1.25,576.2346,580.2338,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,21,69,1,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,580.2344,581.2838,1.05,581.2848,585.2838,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,22,70,42,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,585.2844,585.7329,0.45,585.7337,589.734,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,23,71,8,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,589.7349,590.6341,0.9,590.6349,594.6343,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,24,72,45,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,594.635,595.0842,0.45,595.085,599.0832,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,25,73,38,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,599.0838,600.3342,1.25,600.335,604.3334,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,26,74,3,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,604.3341,605.7343,1.4,605.7352,609.7335,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,27,75,34,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,609.734,611.0846,1.35,611.0853,615.0846,right,1,0.4652,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,28,76,0,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,615.0852,615.6346,0.55,615.6354,619.6341,right,1,0.9201,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,29,77,43,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,619.6348,620.6346,1,620.6355,624.6348,left,1,0.8833,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,30,78,20,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,624.6354,625.9842,1.35,625.9846,629.9838,right,1,0.753,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,31,79,28,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,629.9844,631.2849,1.3,631.2858,635.285,right,1,1.0529,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,32,80,29,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,635.2857,636.285,1,636.2859,640.2851,right,0,0.4893,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,33,81,6,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,640.2859,640.685,0.4,640.686,644.6848,left,0,0.7849,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,34,82,41,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,644.6854,645.7352,1.05,645.736,649.7352,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,35,83,4,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,649.7359,650.1848,0.45,650.1857,654.1854,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,36,84,18,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,654.1861,655.5855,1.4,655.5862,659.5854,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,37,85,12,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,659.5861,660.5354,0.95,660.536,664.5356,left,1,1.082,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,38,86,37,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,664.5363,665.5356,1,665.5364,669.5356,left,0,0.6985,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,39,87,19,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,669.5362,670.8358,1.3,670.8367,674.8358,right,0,0.6639,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,40,88,32,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,674.8364,675.5859,0.75,675.5867,679.5859,right,1,0.4499,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,41,89,13,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,679.5866,680.7859,1.2,680.7867,684.786,right,1,0.4007,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,42,90,26,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,684.7867,685.6861,0.9,685.6869,689.6862,left,0,0.636,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,43,91,11,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,689.6872,690.3861,0.7,690.3872,694.3864,right,0,0.4349,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,44,92,9,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,694.3871,695.5363,1.15,695.5371,699.5364,left,1,0.9467,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,45,93,14,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,699.537,699.9363,0.4,699.9372,703.9364,right,1,0.7704,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,46,94,47,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,703.937,705.0365,1.1,705.0374,709.0366,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,47,95,17,1,,,,,,,
1,,,2026-03-02_16h31.07.381,ant_ver113,2025.2.3,MacIntel,59.88023952,130398,130398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0405,0,0,0,0,1,2
