PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,558.528,560.078,1.55,560.078,564.077,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,22,70,31,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,564.078,565.427,1.35,565.428,569.427,right,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.186,,,,,,,1,23,71,5,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,569.427,570.03,0.6,570.03,574.027,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,1,24,72,15,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,574.027,575.427,1.4,575.428,579.427,left,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.07,,,,,,,1,25,73,29,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,579.427,580.277,0.85,580.278,584.277,right,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.153,,,,,,,1,26,74,22,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,584.277,585.226,0.95,585.227,589.227,left,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.439,,,,,,,1,27,75,45,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,589.228,590.177,0.95,590.177,594.177,left,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.003,,,,,,,1,28,76,19,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,594.177,595.227,1.05,595.227,599.227,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.033,,,,,,,1,29,77,24,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,599.227,599.727,0.5,599.727,603.727,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.223,,,,,,,1,30,78,8,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,603.727,604.477,0.75,604.478,608.477,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,31,79,37,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,608.477,609.277,0.8,609.277,613.277,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.5,,,,,,,1,32,80,34,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,613.278,614.226,0.95,614.227,618.227,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.75,,,,,,,1,33,81,32,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,618.227,619.227,1,619.227,623.227,right,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.554,,,,,,,1,34,82,10,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,623.228,624.577,1.35,624.578,628.577,,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,,,1,35,83,44,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,628.578,629.126,0.55,629.127,633.127,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,36,84,36,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,633.128,634.126,1,634.127,638.127,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.189,,,,,,,1,37,85,42,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,638.128,638.527,0.4,638.528,642.527,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,1,38,86,2,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,642.527,643.777,1.25,643.777,647.777,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,1,39,87,1,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,647.777,648.927,1.15,648.928,652.927,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.283,,,,,,,1,40,88,6,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,652.927,653.527,0.6,653.527,657.527,left,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,1.205,,,,,,,1,41,89,43,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,657.527,658.527,1,658.527,662.527,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,42,90,14,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,662.527,663.177,0.65,663.177,667.177,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,,,1,43,91,27,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,667.177,668.177,1,668.177,672.176,left,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.634,,,,,,,1,44,92,18,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,672.176,673.427,1.25,673.427,677.427,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.587,,,,,,,1,45,93,39,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,677.427,677.926,0.5,677.926,681.927,right,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.638,,,,,,,1,46,94,38,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,681.927,683.477,1.55,683.477,687.477,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.186,,,,,,,1,47,95,25,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.479,718.36,0,0,0,0,1,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,718.368,719.56,1.2,719.56,723.56,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.253,,,,,,,0,0,0,43,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,723.56,725.01,1.45,725.01,729.009,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.253,,,,,,,0,1,1,15,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,729.01,729.96,0.95,729.96,733.96,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.363,,,,,,,0,2,2,45,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,733.96,735.51,1.55,735.51,739.51,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.416,,,,,,,0,3,3,8,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,739.51,739.909,0.4,739.91,743.91,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.687,,,,,,,0,4,4,39,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,743.91,744.96,1.05,744.96,748.959,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,0,5,5,13,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,748.959,749.459,0.5,749.46,753.46,left,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.19,,,,,,,0,6,6,41,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,753.46,754.259,0.8,754.26,758.26,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.271,,,,,,,0,7,7,6,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,758.26,759.809,1.55,759.81,763.809,right,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.37,,,,,,,0,8,8,4,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,763.81,764.86,1.05,764.86,768.859,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,0,9,9,18,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,768.86,770.409,1.55,770.409,774.409,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.209,,,,,,,0,10,10,34,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,774.409,775.659,1.25,775.66,779.659,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.018,,,,,,,0,11,11,5,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,779.66,780.409,0.75,780.41,784.409,left,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.052,,,,,,,0,12,12,28,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,784.41,785.959,1.55,785.96,789.826,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.054,,,,,,,0,13,13,14,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,789.826,790.725,1,790.725,794.726,left,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,1.103,,,,,,,0,14,14,3,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,794.726,795.926,1.2,795.926,799.926,left,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.092,,,,,,,0,15,15,35,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,799.926,800.526,0.6,800.526,804.526,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.24,,,,,,,0,16,16,21,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,804.526,804.976,0.45,804.977,808.976,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.163,,,,,,,0,17,17,29,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,808.976,810.326,1.35,810.327,814.326,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.005,,,,,,,0,18,18,27,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,814.326,815.876,1.55,815.877,819.876,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.033,,,,,,,0,19,19,16,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,819.877,820.826,0.95,820.826,824.826,left,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.2,,,,,,,0,20,20,0,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,824.826,826.276,1.45,826.276,830.276,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.141,,,,,,,0,21,21,37,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,830.276,831.126,0.85,831.126,835.126,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.02,,,,,,,0,22,22,2,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,835.126,835.725,0.6,835.726,839.725,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.001,,,,,,,0,23,23,24,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,839.726,841.226,1.5,841.226,845.226,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.189,,,,,,,0,24,24,7,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,845.227,846.476,1.25,846.476,850.476,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.101,,,,,,,0,25,25,31,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,850.476,851.476,1,851.476,855.476,left,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.071,,,,,,,0,26,26,30,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,855.476,855.976,0.5,855.976,859.975,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.382,,,,,,,0,27,27,17,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,859.975,861.125,1.15,861.126,865.126,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.344,,,,,,,0,28,28,42,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,865.126,866.676,1.55,866.676,870.676,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.119,,,,,,,0,29,29,10,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,870.676,871.476,0.8,871.476,875.476,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.051,,,,,,,0,30,30,36,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,875.476,876.626,1.15,876.626,880.626,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.142,,,,,,,0,31,31,1,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,880.626,881.425,0.8,881.426,885.426,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,0,32,32,46,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,885.426,886.476,1.05,886.476,890.475,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,33,33,32,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,890.475,891.175,0.7,891.176,895.175,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.054,,,,,,,0,34,34,9,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,895.176,895.725,0.55,895.726,899.725,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.014,,,,,,,0,35,35,47,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,899.725,900.629,0.9,900.63,904.625,left,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.016,,,,,,,0,36,36,44,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,904.626,906.025,1.4,906.026,910.026,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.601,,,,,,,0,37,37,33,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,910.026,911.475,1.45,911.475,915.474,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,0,38,38,23,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,915.475,916.875,1.4,916.875,920.875,left,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.9,,,,,,,0,39,39,19,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,920.876,922.225,1.35,922.226,926.225,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.106,,,,,,,0,40,40,11,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,926.226,926.775,0.55,926.776,930.775,right,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.116,,,,,,,0,41,41,22,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,930.775,931.474,0.7,931.475,935.475,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.318,,,,,,,0,42,42,25,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,935.476,936.325,0.85,936.326,940.325,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,0,43,43,12,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,940.326,941.274,0.95,941.275,945.275,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.858,,,,,,,0,44,44,20,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,945.275,946.774,1.5,946.775,950.774,right,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.106,,,,,,,0,45,45,38,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,950.775,951.225,0.45,951.226,955.225,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.244,,,,,,,0,46,46,40,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,955.225,956.375,1.15,956.376,960.375,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.403,,,,,,,0,47,47,26,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,960.375,961.375,1,961.375,965.367,left,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.265,,,,,,,1,0,48,43,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,965.367,965.908,0.55,965.909,969.908,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,1.064,,,,,,,1,1,49,4,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,969.909,971.008,1.1,971.009,975.008,left,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.02,,,,,,,1,2,50,13,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,975.009,975.708,0.7,975.709,979.708,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.199,,,,,,,1,3,51,15,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,979.708,980.958,1.25,980.959,984.957,left,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.286,,,,,,,1,4,52,2,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,984.958,985.658,0.7,985.659,989.658,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.138,,,,,,,1,5,53,46,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,989.659,990.158,0.5,990.159,994.157,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.176,,,,,,,1,6,54,8,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,994.158,995.557,1.4,995.558,999.558,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.457,,,,,,,1,7,55,39,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,999.559,1000.758,1.2,1000.758,1004.758,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.126,,,,,,,1,8,56,33,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1004.759,1005.708,0.95,1005.709,1009.708,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.015,,,,,,,1,9,57,47,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1009.708,1010.308,0.6,1010.308,1014.308,right,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.152,,,,,,,1,10,58,5,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1014.308,1014.708,0.4,1014.708,1018.708,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.349,,,,,,,1,11,59,1,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1018.708,1020.008,1.3,1020.008,1024.008,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.765,,,,,,,1,12,60,7,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1024.008,1025.558,1.55,1025.558,1029.558,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.75,,,,,,,1,13,61,40,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1029.559,1030.007,0.45,1030.008,1034.008,right,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.102,,,,,,,1,14,62,9,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1034.008,1034.758,0.75,1034.759,1038.758,left,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.059,,,,,,,1,15,63,36,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1038.759,1039.658,0.9,1039.658,1043.658,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.109,,,,,,,1,16,64,12,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1043.658,1044.958,1.3,1044.958,1048.958,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.722,,,,,,,1,17,65,21,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1048.958,1050.057,1.1,1050.057,1054.058,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.855,,,,,,,1,18,66,16,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1054.058,1054.658,0.6,1054.658,1058.658,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.115,,,,,,,1,19,67,6,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1058.658,1060.158,1.5,1060.158,1064.158,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.767,,,,,,,1,20,68,24,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1064.158,1064.658,0.5,1064.658,1068.658,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.616,,,,,,,1,21,69,42,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1068.658,1069.808,1.15,1069.808,1073.807,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.001,,,,,,,1,22,70,3,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1073.808,1074.708,0.9,1074.708,1078.708,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,1.267,,,,,,,1,23,71,22,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1078.708,1079.208,0.5,1079.208,1083.208,left,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.408,,,,,,,1,24,72,30,1,,,,,,,,,
,,2026-01-21_15h58.20.916,ant_ver113,2025.2.3,MacIntel,58.82352941,128311,,,,,1083.208,1083.808,0.6,1083.808,1087.807,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.288,,,,,,,1,25,73,32,1,,,,,,,,,
