location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,530.4715,531.2208,0.75,531.2217,535.2207,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,1,18,66,46,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,535.2214,536.3198,1.1,536.3206,540.3209,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,1,19,67,39,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,540.3217,540.7207,0.4,540.7213,544.7209,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,20,68,14,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,544.7216,545.221,0.5,545.2219,1862.9085,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,21,69,16,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1862.9103,1862.9657,1,1862.9672,1865.1561,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,1.5684,,,,,,,1,22,70,7,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1865.1563,1865.7053,0.55,1865.7059,1869.7055,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.0008,,,,,,,1,23,71,26,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1869.7061,1870.8066,1.1,1870.8075,1874.8068,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,24,72,22,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1874.8075,1876.1566,1.35,1876.1575,1880.1568,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,1,25,73,4,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1880.1575,1881.7068,1.55,1881.7078,1885.707,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,1,26,74,23,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1885.7076,1886.7057,1,1886.7064,1890.7058,,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,1,27,75,19,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1890.7063,1891.907,1.2,1891.9079,1895.9067,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,28,76,10,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1895.9073,1896.407,0.5,1896.4078,1900.4069,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,1,29,77,1,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1900.4076,1901.2059,0.8,1901.2066,1905.2071,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,,,1,30,78,29,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1905.2077,1905.857,0.65,1905.8578,1909.8572,,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,31,79,28,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1909.8578,1910.6072,0.75,1910.6081,1914.6072,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,1,32,80,11,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1914.6078,1915.1573,0.55,1915.1581,1919.1572,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,1,33,81,2,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1919.1579,1920.4075,1.25,1920.4082,1924.4061,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,1,34,82,13,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1924.4067,1925.8073,1.4,1925.8082,1929.8062,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,1,35,83,34,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1929.8068,1931.0072,1.2,1931.0082,1935.0074,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,36,84,42,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1935.008,1935.9075,0.9,1935.9083,1939.9075,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,1,37,85,6,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1939.9081,1941.2574,1.35,1941.2583,1945.2572,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,1,38,86,12,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1945.2579,1945.8564,0.6,1945.8572,1949.8576,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,1,39,87,45,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1949.8583,1951.4065,1.55,1951.4071,1955.4077,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,40,88,32,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1955.4083,1956.8077,1.4,1956.8086,1960.8077,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,41,89,31,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1960.8084,1962.3577,1.55,1962.3584,1966.3578,,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,,,1,42,90,24,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1966.3586,1967.5578,1.2,1967.5588,1971.5579,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,43,91,38,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1971.5586,1972.1079,0.55,1972.1088,1976.1068,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,44,92,36,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1976.1074,1976.5069,0.4,1976.5075,1980.508,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,1,45,93,5,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1980.5087,1980.9079,0.4,1980.9088,1984.907,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,1,46,94,20,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,1984.9076,1985.8081,0.9,1985.8091,1989.807,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,1,47,95,40,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.8176,2019.991,0,0,0,0,1
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2020.0036,2021.2585,1.25,2021.2594,2025.2581,,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,0,0,0,3,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2025.2585,2026.2576,1,2026.2583,2030.2585,,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,0,1,1,19,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2030.2592,2031.7086,1.45,2031.7096,2035.7077,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,2,2,14,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2035.7082,2036.1088,0.4,2036.1097,2040.1087,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,0,3,3,46,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2040.1094,2040.5087,0.4,2040.5097,2044.5081,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,4,4,37,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2044.5085,2044.9578,0.45,2044.9585,2048.958,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,5,5,36,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2048.9587,2049.9088,0.95,2049.9098,2053.908,,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,,,0,6,6,47,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2053.9087,2055.3589,1.45,2055.3598,2059.359,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,,,0,7,7,27,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2059.3596,2060.0584,0.7,2060.0591,2064.0591,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,0,8,8,11,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2064.0597,2065.409,1.35,2065.41,2069.4091,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,0,9,9,6,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2069.4097,2070.8091,1.4,2070.81,2074.8081,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,0,10,10,2,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2074.8087,2076.2591,1.45,2076.2601,2080.2592,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,0,11,11,45,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2080.2598,2081.0092,0.75,2081.0103,2085.0092,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,0,12,12,40,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2085.01,2086.0591,1.05,2086.0598,2090.0592,,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,,,0,13,13,30,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2090.0598,2090.5594,0.5,2090.5602,2094.5593,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,0,14,14,13,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2094.56,2095.4095,0.85,2095.4103,2099.4085,,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,15,15,28,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2099.4092,2100.9594,1.55,2100.9604,2104.9596,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,0,16,16,5,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2104.9606,2105.4594,0.5,2105.4602,2109.4586,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,17,17,17,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2109.4591,2110.5594,1.1,2110.5602,2114.5587,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,0,18,18,1,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2114.5592,2115.7097,1.15,2115.7106,2119.7097,,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,19,19,41,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2119.7104,2120.7597,1.05,2120.7607,2124.759,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,20,20,42,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2124.7596,2125.3597,0.6,2125.3607,2129.3599,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,0,21,21,9,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2129.3605,2130.5588,1.2,2130.5597,2134.5588,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,0,22,22,39,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2134.5593,2135.3098,0.75,2135.3107,2139.3099,,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,,,0,23,23,26,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2139.3106,2140.0599,0.75,2140.0606,2144.0599,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,,,0,24,24,29,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2144.0605,2144.5589,0.5,2144.5597,2148.5601,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,25,25,21,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2148.5607,2149.8091,1.25,2149.8099,2153.809,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,26,26,35,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2153.8096,2155.3601,1.55,2155.361,2159.3602,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,0,27,27,12,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2159.3609,2160.4103,1.05,2160.4111,2164.4093,,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,,,0,28,28,24,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2164.41,2164.8103,0.4,2164.8112,2168.8094,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,29,29,10,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2168.81,2170.2604,1.45,2170.2614,2174.2603,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,0,30,30,15,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2174.2609,2175.7603,1.5,2175.7615,2179.7605,,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,,,0,31,31,25,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2179.7612,2180.3605,0.6,2180.3615,2184.3606,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,0,32,32,23,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2184.3612,2185.2107,0.85,2185.2115,2189.2098,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,33,33,16,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2189.2104,2190.3598,1.15,2190.3607,2194.3608,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,34,34,38,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2194.3614,2195.0599,0.7,2195.0607,2199.06,,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,0,35,35,0,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2199.0605,2200.2107,1.15,2200.2117,2204.2107,,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,0,36,36,7,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2204.2114,2205.5607,1.35,2205.5616,2209.5608,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,37,37,31,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2209.5616,2211.1108,1.55,2211.1119,2215.1109,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,38,38,32,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2215.1116,2216.3608,1.25,2216.3618,2220.3609,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,0,39,39,34,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2220.3615,2220.8609,0.5,2220.8618,2224.861,,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,,,0,40,40,43,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2224.8616,2226.0609,1.2,2226.0617,2230.0608,,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,,,0,41,41,44,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2230.0613,2231.111,1.05,2231.1121,2235.1112,,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,,,0,42,42,33,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2235.1118,2235.5111,0.4,2235.5119,2239.5111,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,0,43,43,4,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2239.5117,2239.9112,0.4,2239.9121,2243.9112,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,0,44,44,20,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2243.9119,2244.8111,0.9,2244.8122,2248.8113,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,45,45,22,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2248.812,2250.2612,1.45,2250.2619,2254.2614,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,0,46,46,18,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2254.2622,2254.9615,0.7,2254.9625,2258.9616,,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,47,47,8,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2258.9622,2260.5114,1.55,2260.5122,2264.5113,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,0,48,35,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2264.5121,2265.0612,0.55,2265.062,2269.0613,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,1,49,36,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2269.0618,2270.4115,1.35,2270.4125,2274.4115,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,1,2,50,23,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2274.4121,2275.7616,1.35,2275.7624,2279.7615,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,1,3,51,6,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2279.7621,2280.4605,0.7,2280.4612,2284.4605,,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,1,4,52,19,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2284.4609,2284.9617,0.5,2284.9625,2288.9619,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,5,53,32,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2288.9627,2290.4103,1.45,2290.4105,2294.4108,,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,,,1,6,54,25,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2294.4113,2294.8617,0.45,2294.8629,2298.8618,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,1,7,55,9,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2298.8624,2299.2616,0.4,2299.2627,2303.2618,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,1,8,56,39,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2303.2623,2303.7116,0.45,2303.7127,2307.712,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,,,1,9,57,27,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2307.7126,2309.112,1.4,2309.113,2313.1119,,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,,,1,10,58,33,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2313.1126,2313.6119,0.5,2313.613,2317.6121,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,1,11,59,1,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2317.6129,2319.0117,1.4,2319.0127,2323.0106,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,1,12,60,45,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2323.0108,2324.5615,1.55,2324.5619,2342.3286,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,1,13,61,18,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2342.3291,2342.3449,1.25,2342.3458,2344.5451,,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,,,1,14,62,47,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2344.5455,2345.8456,1.3,2345.8467,2349.8451,,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,,,1,15,63,43,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2349.8459,2350.6958,0.85,2350.6968,2354.6949,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,,,1,16,64,29,1,,,,,,,
