location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,522.2303,523.6804,1.45,523.6814,527.6742,left,1,0.917,,527.6763,528.6733,0,7,7,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,528.6738,530.2138,1.55,530.2143,534.2078,right,1,0.7664,,534.2103,535.2131,0,8,8,11,1,stim/upper.png,stim/incongRight.png,1,right,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,535.2135,535.81,0.6,535.8107,539.8074,left,1,0.6677,,539.8088,540.8075,0,9,9,1,1,stim/both.png,stim/incongLeft.png,1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,540.8082,542.358,1.55,542.3595,546.3577,right,1,0.6163,,546.3596,547.3568,0,10,10,2,1,stim/centre.png,stim/congRight.png,1,right,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,547.3575,548.0073,0.65,548.0083,551.9996,left,1,0.5571,,552.001,553.0076,0,11,11,4,1,stim/centre.png,stim/congLeft.png,1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,553.0081,553.5075,0.5,553.509,557.4954,right,1,0.3856,,557.4967,558.4952,0,12,12,23,1,stim/both.png,stim/neutralRight.png,1,right,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,558.4962,559.1401,0.65,559.1413,563.1413,left,1,0.6487,,563.1435,564.1412,0,13,13,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,564.1429,564.7822,0.65,564.783,568.7742,left,1,0.7226,,568.7761,569.7743,0,14,14,9,1,stim/centre.png,stim/congLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,569.7748,570.2244,0.45,570.2255,574.2136,right,1,0.5288,,574.2151,575.2236,0,15,15,18,1,stim/blank.png,stim/congRight.png,-1,right,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,575.2243,576.5123,1.3,576.5132,580.507,left,1,0.5694,,580.5081,581.5133,0,16,16,20,1,stim/blank.png,stim/incongLeft.png,1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,581.5142,582.208,0.7,582.2108,586.2074,left,1,0.5123,,586.2093,587.2127,0,17,17,12,1,stim/lower.png,stim/congLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,587.2131,587.9123,0.7,587.9132,591.9135,left,1,0.6542,,591.9148,592.9073,0,18,18,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,592.9079,593.3976,0.5,593.3983,597.3967,left,1,0.5413,,597.3977,598.3901,0,19,19,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,598.3905,599.7469,1.35,599.7474,603.7439,left,1,0.3491,,603.7468,604.7413,0,20,20,5,1,stim/both.png,stim/congLeft.png,-1,left,0
3,,,2026-02-11_11h20.56.845,ant_ver113,2025.2.3,Win32,62.89308176,3193,3193,,,,,604.7421,605.7914,1.05,605.7921,609.79,right,1,1.1119,,609.7923,611.4981,0,21,21,13,1,stim/both.png,stim/congRight.png,-1,right,0
